,Nilufer,222
,Bora,222
,Sinan,222
,Dija,222
,Koray,222
,Ece,222
,Su,222
,Muzaffer,222
,Ozkan,222
,Naila,222
,Naji,222
,Direnc,222
,Shakir,222
,Arif,222
,Ozgur,222
,Feride,222
,Basak,222
,Turan,222
,Lamya,222
,Baghatur,222
,Sener,222
,Bedir,222
,Hakan,222
Baykal,Su,222
,Levent,222
,Basir,222
,Hasad,222
,Aydin,222
,Halil,222
,Zulma,222
,Guulistan,222
,Najila,222
,Sevgi,222
,Neshele,222
,Kuva,222
,Mehmed,222
,Nebia,222
,Aysel,222
,Kemal,222
,Mehmet,222
,Melek,222
,Tugay,222
,Kelebek,222
,Halit,222
,Ohannes,222
,Sebnem,222
,Zerdali,222
,Evner,222
,Eylem,222
,Yildiz,222
,Berna,222
,Cagatay,222
,Nildag,222
,Fidan,222
,Eyup,222
,Esma,222
,Simge,222
,Tulay,222
,Suleiman,222
,Lale,222
,Guul,222
,Enver,222
,Reyha,222
,Merak,222
,Fairuza,222
,Jebran,222
,Yonca,222
,Sevim,222
,Mesut,222
,Gonul,222
,Metin,222
,Erdogan,222
,Pembe,222
,Neylan,222
,Mesud,222
,Dilara,222
,Berk,222
,Gizem,222
,Fatma,222
,Cengiz,222
,Oz,222
,Ottmar,222
,Inci,222
,Bulut,222
,Ata,222
,Tabari,222
,Aysun,222
,Ramadan,222
,Dilek,222
,Serhat,222
,Umita,222
,Sabiya,222
,Halim,222
,Kudret,222
,Said,222
,Elma,222
,Semra,222
,Yesenia,222
,Sahara,222
,Gonca,222
,Murat,222
,Feza,222
,Xerxes,222
,Thabit,222
,Filiz,222
,Sevilen,222
,Umut,222
,Umit,222
,Maysun,222
,Havva,222
,Tevfik,222
,Arash,222
,Badia,222
,Erol,222
,Himmet,222
,Aylin,222
,Emin,222
,Hazan,222
,Ketifa,222
,Aysen,222
,Unjo,222
,Sarila,222
,Bari,222
,Elmas,222
,Sempa,222
,Ahmed,222
,Ziya,222
,Melika,222
,Turgay,222
,Bahadir,222
,Faruk,222
,Mamun,222
,Cagri,222
,Gulsen,222
,Kuvet,222
,Esen,222
,Neshe,222
,Fadahunsi,222
,Hande,222
,Berker,222
,Yagmur,222
,Suleyman,222
,Cari,222
,Duygu,222
,Salik,222
,Eser,222
,Cemal,222
,Nesrin,222
,Ilker,222
,Abbas,222
,Soner,222
,Eren,222
,Ozcicek,222
,Canan,222
,Candan,222
,Emine,222
,Shaza,222
,Messut,222
,Kebir,222
,Kahraman,222
,Ibrahim,222
,Nada,222
,Shakela,222
,Goker,222
,Zehiya,222
,Meryem,222
,Dolunay,222
,Rakin,222
,Ilkin,222
,Ufuk,222
,Kadim,222
,Sayan,222
,Aruba,222
,Elif,222
,Cahit,222
,Ozqur,222
,Kadir,222
,Tulaya,222
,Ceren,222
,Baris,222
,Makbule,222
,Emel,222
,Tolga,222
,Savas,222
,Iskender,222
,Rabia,222
,Ekin,222
,Ahu,222
,Esin,222
,Jadallah,222
,Bercu,222
,Mihriban,222
,Gozde,222
,Cairo,222
,Osman,222
,Huri,222
,Pinar,222
,Jamilia,222
,Aykut,222
,Nergis,222
Yanardag,Pinar,222
,Bilge,222
,Can,222
,Kadira,222
,Aliye,222
,Ilhami,222
,Ozge,222
,Iskander,222
,Aysu,222
,Onan,222
,Altair,222
,Bahi,222
,Zeki,222
,Akila,222
,Khan,222
,Madarik,222
,Guven,222
,Zerrin,222
,Ozturk,222
,Hakeem,222
,Quibele,222
,Rasha,222
,Necati,222
,Bagatur,222
,Husamettin,222
,Ahmet,222
,Zuhayr,222
,Aygul,222
,Tabib,222
,Hulya,222
,Belgin,222
,Qamar,222
,Muge,222
,Umay,222
,Yavuz,222
,Maja,222
,Fatimah,222
,Guulbahar,222
,Erdem,222
,Reyhan,222
,Ihsan,222
,Nazik,222
,Arka,222
,Uner,222
,Samira,222
,Temin,222
,Arkados,222
,Derya,222
,Altan,222
,Kerem,222
,Asli,222
,Onur,222
,Ediz,222
,Adem,222
,Mehr,222
,Emre,222
,Ahmad,222
,Kabil,222
,Talih,222
,Yaz,222
,Ozlem,222
,Ayla,222
,Tunc,222
,Selim,222
,Zeheb,222
,Ayse,222
,Cagdas,222
,Baki,222
,Nuray,222
,Kiral,222
,Tarbula,222
,Yesim,222
,Berkant,222
,Temel,222
,Sukuru,222
,Alp,222
,Volkan,222
,Mukkerren,222
,Khalid,222
,Coskun,222
,Sema,222
,Yurcel,222
,Baghadur,222
,Yeter,222
,Sukru,222
,Engin,222
,Ebru,222
,Serkan,222
,Hud,222
,Irmak,222
,Ismet,222
,Taze,222
,Fusun,222
,Semaj,222
,Nche,222
,Halime,222
,Mukhtar,222
,Ilhan,222
,Harika,222
,Omer,222
,Fatin,222
,Deniz,222
