,Amedea,104
,Romy,104
,Carlita,104
,Alba,104
,Ambra,104
,Vittore,104
,Bella,104
,Felisa,104
,Pippo,104
,Benjamin,104
,Sandro,104
,Elmo,104
,Luca,104
,Addolorata,104
,Alonzo,104
,Ortensia,104
,Gavino,104
,Serafina,104
,Damiano,104
,Bianka,104
,Lippo,104
,Cipriano,104
,Cosima,104
,Piera,104
,Bautista,104
,Fabrice,104
,Sigismonda,104
,Giotto,104
,Osvaldo,104
,Sandra,104
,Franca,104
,Clemente,104
,Alda,104
,Cristina,104
,Adelina,104
,Taddeo,104
,Maximino,104
,Ernesta,104
,Alberta,104
,Adamo,104
,Agapeto,104
,Olimpia,104
,Cola,104
,Carolina,104
,Antonietta,104
,Noemi,104
,Remo,104
,Andreana,104
,Colombina,104
,Gabriella,104
,Carlo,104
,Camillo,104
,Camila,104
,Chiarina,104
,Masima,104
,Gioffreda,104
,Daniela,104
,Romolo,104
,Antonino,104
,Beatie,104
,Rosangela,104
,Michel,104
,Antonia,104
,Serena,104
,Emma,104
,Gian,104
,Caprice,104
,Celestino,104
,Carine,104
,Albina,104
,Geovanna,104
,Gelsomina,104
,Angela,104
,Capri,104
,Guido,104
,Donia,104
,Desi,104
,Romeo,104
,Adalina,104
,Cosma,104
,Agapito,104
,Flaminia,104
,Capricia,104
,Anatolio,104
,Donya,104
,Geovani,104
,Beatrice,104
,Luka,104
,Alonza,104
,Costanzo,104
,Macario,104
,Rocco,104
,Claudia,104
,Benito,104
,Arduino,104
,Lothario,104
,Azzurra,104
,Cesare,104
,Domenica,104
,Bibiana,104
,Cirilo,104
,Bartolo,104
,Urbano,104
,Simona,104
,Erminio,104
,Calandra,104
,Aryana,104
,Milan,104
,Attilio,104
,Rodolfo,104
,Mona,104
,Bertrando,104
,Traviata,104
,Tito,104
,Agostina,104
,Aurelio,104
,Amerigo,104
,Kamie,104
,Ciro,104
,Conchetta,104
,Cesarino,104
,Celino,104
,Davide,104
,Bernardo,104
,Anonciada,104
,Ludovica,104
,Dezi,104
,Mylon,104
,Federica,104
,Rufina,104
,Croccifixio,104
,Umberto,104
,Tristano,104
,Cecilio,104
,Cecilia,104
,Beniamino,104
,Anjelo,104
,Roma,104
,Armino,104
,Zenzo,104
,Leonora,104
,Calogera,104
,Calvina,104
,Adolfo,104
,Vicenzo,104
,Lacole,104
